ranking_id,country_id,region_id,indicator_id,year,value,unit,within_country_rank,within_country_count,ranking_type,interpretation_boundary
"romania_regional_gdp_per_capita_2024_romania_suceava","romania","romania_suceava","regional_gdp_per_capita","2024","9928","欧元","38","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_teleorman","romania","romania_teleorman","regional_population","2021","324178","人","28","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_teleorman","romania","romania_teleorman","regional_gdp","2021","2354.79","百万欧元","33","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_teleorman","romania","romania_teleorman","regional_gdp_per_capita","2021","7264","欧元","37","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_teleorman","romania","romania_teleorman","regional_population","2022","322245","人","30","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_teleorman","romania","romania_teleorman","regional_gdp","2022","3053.16","百万欧元","28","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_teleorman","romania","romania_teleorman","regional_gdp_per_capita","2022","9475","欧元","30","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_teleorman","romania","romania_teleorman","regional_population","2023","318043","人","30","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_teleorman","romania","romania_teleorman","regional_gdp","2023","3232.74","百万欧元","31","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_teleorman","romania","romania_teleorman","regional_gdp_per_capita","2023","10164","欧元","35","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_teleorman","romania","romania_teleorman","regional_population","2024","315482","人","30","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_teleorman","romania","romania_teleorman","regional_gdp","2024","3525.5","百万欧元","31","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_teleorman","romania","romania_teleorman","regional_gdp_per_capita","2024","11175","欧元","35","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_timis","romania","romania_timis","regional_population","2021","705500","人","4","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_timis","romania","romania_timis","regional_gdp","2021","11094.15","百万欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_timis","romania","romania_timis","regional_gdp_per_capita","2021","15725","欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_timis","romania","romania_timis","regional_population","2022","652238","人","6","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_timis","romania","romania_timis","regional_gdp","2022","12521.7","百万欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_timis","romania","romania_timis","regional_gdp_per_capita","2022","19198","欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_timis","romania","romania_timis","regional_population","2023","658515","人","5","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_timis","romania","romania_timis","regional_gdp","2023","14545.32","百万欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_timis","romania","romania_timis","regional_gdp_per_capita","2023","22088","欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_timis","romania","romania_timis","regional_population","2024","663543","人","5","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_timis","romania","romania_timis","regional_gdp","2024","15847.09","百万欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_timis","romania","romania_timis","regional_gdp_per_capita","2024","23883","欧元","3","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_tulcea","romania","romania_tulcea","regional_population","2021","189707","人","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_tulcea","romania","romania_tulcea","regional_gdp","2021","1979.87","百万欧元","38","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_tulcea","romania","romania_tulcea","regional_gdp_per_capita","2021","10436","欧元","14","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_tulcea","romania","romania_tulcea","regional_population","2022","192566","人","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_tulcea","romania","romania_tulcea","regional_gdp","2022","2227.33","百万欧元","39","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_tulcea","romania","romania_tulcea","regional_gdp_per_capita","2022","11567","欧元","15","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_tulcea","romania","romania_tulcea","regional_population","2023","190994","人","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_tulcea","romania","romania_tulcea","regional_gdp","2023","2646.56","百万欧元","38","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_tulcea","romania","romania_tulcea","regional_gdp_per_capita","2023","13857","欧元","14","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_tulcea","romania","romania_tulcea","regional_population","2024","189336","人","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_tulcea","romania","romania_tulcea","regional_gdp","2024","2877.4","百万欧元","38","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_tulcea","romania","romania_tulcea","regional_gdp_per_capita","2024","15197","欧元","14","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_vaslui","romania","romania_vaslui","regional_population","2021","368250","人","25","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_vaslui","romania","romania_vaslui","regional_gdp","2021","2083.11","百万欧元","37","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_vaslui","romania","romania_vaslui","regional_gdp_per_capita","2021","5657","欧元","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_vaslui","romania","romania_vaslui","regional_population","2022","372861","人","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_vaslui","romania","romania_vaslui","regional_gdp","2022","2254.21","百万欧元","38","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_vaslui","romania","romania_vaslui","regional_gdp_per_capita","2022","6046","欧元","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_vaslui","romania","romania_vaslui","regional_population","2023","371464","人","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_vaslui","romania","romania_vaslui","regional_gdp","2023","2773.5","百万欧元","36","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_vaslui","romania","romania_vaslui","regional_gdp_per_capita","2023","7466","欧元","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_vaslui","romania","romania_vaslui","regional_population","2024","369517","人","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_vaslui","romania","romania_vaslui","regional_gdp","2024","3064.18","百万欧元","36","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_vaslui","romania","romania_vaslui","regional_gdp_per_capita","2024","8292","欧元","42","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_valcea","romania","romania_valcea","regional_population","2021","345914","人","26","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_valcea","romania","romania_valcea","regional_gdp","2021","3418.34","百万欧元","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_valcea","romania","romania_valcea","regional_gdp_per_capita","2021","9882","欧元","17","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_valcea","romania","romania_valcea","regional_population","2022","341630","人","26","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_valcea","romania","romania_valcea","regional_gdp","2022","3759.4","百万欧元","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_valcea","romania","romania_valcea","regional_gdp_per_capita","2022","11004","欧元","20","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_valcea","romania","romania_valcea","regional_population","2023","340914","人","26","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_valcea","romania","romania_valcea","regional_gdp","2023","4459.71","百万欧元","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_valcea","romania","romania_valcea","regional_gdp_per_capita","2023","13082","欧元","19","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_valcea","romania","romania_valcea","regional_population","2024","340637","人","26","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_valcea","romania","romania_valcea","regional_gdp","2024","4871.59","百万欧元","24","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_valcea","romania","romania_valcea","regional_gdp_per_capita","2024","14301","欧元","19","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2021_romania_vrancea","romania","romania_vrancea","regional_population","2021","314327","人","30","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2021_romania_vrancea","romania","romania_vrancea","regional_gdp","2021","2404.43","百万欧元","30","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2021_romania_vrancea","romania","romania_vrancea","regional_gdp_per_capita","2021","7649","欧元","36","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2022_romania_vrancea","romania","romania_vrancea","regional_population","2022","334066","人","27","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2022_romania_vrancea","romania","romania_vrancea","regional_gdp","2022","2641.94","百万欧元","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2022_romania_vrancea","romania","romania_vrancea","regional_gdp_per_capita","2022","7908","欧元","37","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2023_romania_vrancea","romania","romania_vrancea","regional_population","2023","333154","人","27","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2023_romania_vrancea","romania","romania_vrancea","regional_gdp","2023","3213.57","百万欧元","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2023_romania_vrancea","romania","romania_vrancea","regional_gdp_per_capita","2023","9646","欧元","37","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_population_2024_romania_vrancea","romania","romania_vrancea","regional_population","2024","332313","人","27","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_2024_romania_vrancea","romania","romania_vrancea","regional_gdp","2024","3514.68","百万欧元","32","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"romania_regional_gdp_per_capita_2024_romania_vrancea","romania","romania_vrancea","regional_gdp_per_capita","2024","10576","欧元","37","42","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2021_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_population","2021","1105046","人","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2021_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp","2021","22083.7","百万欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2021_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp_per_capita","2021","19984","欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2022_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_population","2022","1103787","人","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2022_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp","2022","24169.94","百万欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2022_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp_per_capita","2022","21897","欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2023_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_population","2023","1107885","人","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2023_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp","2023","26723.21","百万欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2023_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp_per_capita","2023","24121","欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2024_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_population","2024","1111686","人","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2024_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp","2024","28173.48","百万欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2024_slovenia_eastern_slovenia","slovenia","slovenia_eastern_slovenia","regional_gdp_per_capita","2024","25343","欧元","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2021_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_population","2021","1003931","人","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2021_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp","2021","29948.7","百万欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2021_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp_per_capita","2021","29831","欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2022_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_population","2022","1003393","人","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2022_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp","2022","32711.68","百万欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2022_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp_per_capita","2022","32601","欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2023_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_population","2023","1009087","人","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2023_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp","2023","37326.8","百万欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2023_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp_per_capita","2023","36991","欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_population_2024_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_population","2024","1012263","人","2","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_2024_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp","2024","39244.6","百万欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"slovenia_regional_gdp_per_capita_2024_slovenia_western_slovenia","slovenia","slovenia_western_slovenia","regional_gdp_per_capita","2024","38769","欧元","1","2","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2021_austria_burgenland","austria","austria_burgenland","regional_population","2021","296010","人","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2021_austria_burgenland","austria","austria_burgenland","regional_gdp","2021","9421.37","百万欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2021_austria_burgenland","austria","austria_burgenland","regional_gdp_per_capita","2021","31828","欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2022_austria_burgenland","austria","austria_burgenland","regional_population","2022","297583","人","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2022_austria_burgenland","austria","austria_burgenland","regional_gdp","2022","10347.35","百万欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2022_austria_burgenland","austria","austria_burgenland","regional_gdp_per_capita","2022","34771","欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2023_austria_burgenland","austria","austria_burgenland","regional_population","2023","301250","人","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2023_austria_burgenland","austria","austria_burgenland","regional_gdp","2023","11301.03","百万欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2023_austria_burgenland","austria","austria_burgenland","regional_gdp_per_capita","2023","37514","欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2024_austria_burgenland","austria","austria_burgenland","regional_population","2024","301951","人","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2024_austria_burgenland","austria","austria_burgenland","regional_gdp","2024","11762.16","百万欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2024_austria_burgenland","austria","austria_burgenland","regional_gdp_per_capita","2024","38954","欧元","9","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2021_austria_carinthia","austria","austria_carinthia","regional_population","2021","562089","人","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2021_austria_carinthia","austria","austria_carinthia","regional_gdp","2021","22568.48","百万欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2021_austria_carinthia","austria","austria_carinthia","regional_gdp_per_capita","2021","40151","欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2022_austria_carinthia","austria","austria_carinthia","regional_population","2022","564513","人","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2022_austria_carinthia","austria","austria_carinthia","regional_gdp","2022","25584.97","百万欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2022_austria_carinthia","austria","austria_carinthia","regional_gdp_per_capita","2022","45322","欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2023_austria_carinthia","austria","austria_carinthia","regional_population","2023","568984","人","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2023_austria_carinthia","austria","austria_carinthia","regional_gdp","2023","28279.81","百万欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2023_austria_carinthia","austria","austria_carinthia","regional_gdp_per_capita","2023","49702","欧元","6","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2024_austria_carinthia","austria","austria_carinthia","regional_population","2024","569744","人","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2024_austria_carinthia","austria","austria_carinthia","regional_gdp","2024","28269.73","百万欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2024_austria_carinthia","austria","austria_carinthia","regional_gdp_per_capita","2024","49618","欧元","7","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2021_austria_lower_austria","austria","austria_lower_austria","regional_population","2021","1690879","人","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2021_austria_lower_austria","austria","austria_lower_austria","regional_gdp","2021","63439.6","百万欧元","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2021_austria_lower_austria","austria","austria_lower_austria","regional_gdp_per_capita","2021","37519","欧元","8","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2022_austria_lower_austria","austria","austria_lower_austria","regional_population","2022","1698796","人","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2022_austria_lower_austria","austria","austria_lower_austria","regional_gdp","2022","69712.39","百万欧元","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2022_austria_lower_austria","austria","austria_lower_austria","regional_gdp_per_capita","2022","41036","欧元","8","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2023_austria_lower_austria","austria","austria_lower_austria","regional_population","2023","1718373","人","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2023_austria_lower_austria","austria","austria_lower_austria","regional_gdp","2023","74445.97","百万欧元","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2023_austria_lower_austria","austria","austria_lower_austria","regional_gdp_per_capita","2023","43324","欧元","8","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2024_austria_lower_austria","austria","austria_lower_austria","regional_population","2024","1723723","人","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2024_austria_lower_austria","austria","austria_lower_austria","regional_gdp","2024","76877.89","百万欧元","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2024_austria_lower_austria","austria","austria_lower_austria","regional_gdp_per_capita","2024","44600","欧元","8","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2021_austria_upper_austria","austria","austria_upper_austria","regional_population","2021","1495608","人","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2021_austria_upper_austria","austria","austria_upper_austria","regional_gdp","2021","71108.47","百万欧元","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_per_capita_2021_austria_upper_austria","austria","austria_upper_austria","regional_gdp_per_capita","2021","47545","欧元","4","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_population_2022_austria_upper_austria","austria","austria_upper_austria","regional_population","2022","1505140","人","3","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
"austria_regional_gdp_2022_austria_upper_austria","austria","austria_upper_austria","regional_gdp","2022","77363","百万欧元","2","9","factual_indicator_ranking","仅表示同国同年同指标的事实位置，不代表风险或政策优劣。"
