region_id,country_id,region_name_zh,region_name_en,region_name_local,admin_level,admin_code,parent_region_id,capital_or_main_city,region_type,is_v4_region,is_boundary_available,is_statistical_data_available,is_election_data_available,is_china_project_mapped,validation_manifest_file,manifest_status,expected_region_count,feature_count,nuts_code_count,region_id_candidate_count,detail_record_count,matched_region_count,unmatched_region_count,duplicate_region_id_count,duplicate_nuts_code_count,missing_geometry_count,manifest_detail_validation_status,region_id_final_matched,region_id_match_decision_status,region_id_match_evidence_status,license_checked,authoritative_topology_checked,public_display_ready,is_ready_for_display,data_status,source_status,last_updated,notes,region_code,region_name,local_name,level,nuts_adm_classification,geometry_source,geometry_version,geometry_source_url,geometry_license,topology_status,spatial_comparability
"romania_iasi","romania","雅西县","Iasi County","Iasi County","NUTS3","RO213","","雅西","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO213","Iasi County","Iasi County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_ilfov","romania","伊尔福夫县","Ilfov County","Ilfov County","NUTS3","RO322","","布夫泰亚","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO322","Ilfov County","Ilfov County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_maramures","romania","马拉穆列什县","Maramures County","Maramures County","NUTS3","RO114","","巴亚马雷","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO114","Maramures County","Maramures County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_mehedinti","romania","梅赫丁茨县","Mehedinti County","Mehedinti County","NUTS3","RO413","","德罗贝塔- Turnu Severin","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO413","Mehedinti County","Mehedinti County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_mures","romania","穆列什县","Mures County","Mures County","NUTS3","RO125","","特尔古穆列什","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO125","Mures County","Mures County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_neamt","romania","尼亚姆茨县","Neamt County","Neamt County","NUTS3","RO214","","皮亚特拉尼亚姆茨","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO214","Neamt County","Neamt County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_olt","romania","奥尔特县","Olt County","Olt County","NUTS3","RO414","","斯拉蒂纳","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO414","Olt County","Olt County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_prahova","romania","普拉霍瓦县","Prahova County","Prahova County","NUTS3","RO316","","普洛耶什蒂","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO316","Prahova County","Prahova County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_satu_mare","romania","萨图马雷县","Satu Mare County","Satu Mare County","NUTS3","RO115","","萨图马雷","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO115","Satu Mare County","Satu Mare County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_salaj","romania","瑟拉日县","Salaj County","Salaj County","NUTS3","RO116","","扎勒乌","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO116","Salaj County","Salaj County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_sibiu","romania","锡比乌县","Sibiu County","Sibiu County","NUTS3","RO126","","锡比乌","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO126","Sibiu County","Sibiu County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_suceava","romania","苏恰瓦县","Suceava County","Suceava County","NUTS3","RO215","","苏恰瓦","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO215","Suceava County","Suceava County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_teleorman","romania","特列奥尔曼县","Teleorman County","Teleorman County","NUTS3","RO317","","亚历山德里亚","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO317","Teleorman County","Teleorman County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_timis","romania","蒂米什县","Timis County","Timis County","NUTS3","RO424","","蒂米什瓦拉","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO424","Timis County","Timis County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_tulcea","romania","图尔恰县","Tulcea County","Tulcea County","NUTS3","RO225","","图尔恰","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO225","Tulcea County","Tulcea County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_vaslui","romania","瓦斯卢伊县","Vaslui County","Vaslui County","NUTS3","RO216","","瓦斯卢伊","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO216","Vaslui County","Vaslui County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_valcea","romania","沃尔恰县","Valcea County","Valcea County","NUTS3","RO415","","勒姆尼库沃尔恰","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO415","Valcea County","Valcea County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_vrancea","romania","弗朗恰县","Vrancea County","Vrancea County","NUTS3","RO226","","福克沙尼","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO226","Vrancea County","Vrancea County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"slovenia_eastern_slovenia","slovenia","东斯洛文尼亚凝聚区","Eastern Slovenia Cohesion Region","Eastern Slovenia Cohesion Region","NUTS2","SI03","","马里博尔","凝聚区 / ADM1","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；NUTS2 cohesion region; statistical region。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","SI03","Eastern Slovenia Cohesion Region","Eastern Slovenia Cohesion Region","NUTS2","NUTS / NUTS2","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_2.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"slovenia_western_slovenia","slovenia","西斯洛文尼亚凝聚区","Western Slovenia Cohesion Region","Western Slovenia Cohesion Region","NUTS2","SI04","","卢布尔雅那","凝聚区 / ADM1","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；NUTS2 cohesion region; statistical region。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","SI04","Western Slovenia Cohesion Region","Western Slovenia Cohesion Region","NUTS2","NUTS / NUTS2","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_2.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"serbia_belgrade","serbia","贝尔格莱德市","City of Belgrade","City of Belgrade","ADM1","PENDING_OFFICIAL_CODE","","贝尔格莱德","城市","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","City of Belgrade","City of Belgrade","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_bor","serbia","博尔州","Bor District","Bor District","ADM1","PENDING_OFFICIAL_CODE","","博尔","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Bor District","Bor District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_branicevo","serbia","布拉尼切沃州","Branicevo District","Branicevo District","ADM1","PENDING_OFFICIAL_CODE","","波扎雷瓦茨","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Branicevo District","Branicevo District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_jablanica","serbia","雅布拉尼察州","Jablanica District","Jablanica District","ADM1","PENDING_OFFICIAL_CODE","","莱斯科瓦茨","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Jablanica District","Jablanica District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_kolubara","serbia","科卢巴拉州","Kolubara District","Kolubara District","ADM1","PENDING_OFFICIAL_CODE","","瓦列沃","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Kolubara District","Kolubara District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_macva","serbia","马奇瓦州","Macva District","Macva District","ADM1","PENDING_OFFICIAL_CODE","","沙巴茨","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Macva District","Macva District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_moravica","serbia","莫拉维察州","Moravica District","Moravica District","ADM1","PENDING_OFFICIAL_CODE","","查查克","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Moravica District","Moravica District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_nisava","serbia","尼沙瓦州","Nisava District","Nisava District","ADM1","PENDING_OFFICIAL_CODE","","尼什","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Nisava District","Nisava District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_pcinja","serbia","普奇尼亚州","Pcinja District","Pcinja District","ADM1","PENDING_OFFICIAL_CODE","","弗拉涅","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Pcinja District","Pcinja District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_pirot","serbia","皮罗特州","Pirot District","Pirot District","ADM1","PENDING_OFFICIAL_CODE","","皮罗特","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Pirot District","Pirot District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
"serbia_podunavlje","serbia","波杜那瓦列州","Podunavlje District","Podunavlje District","ADM1","PENDING_OFFICIAL_CODE","","斯梅代雷沃","州 / 区","false","false","false","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","待核验","人工整理","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；Administrative district; NSTJ3 correspondence pending official review。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","PENDING_OFFICIAL_CODE","Podunavlje District","Podunavlje District","ADM1","Administrative district; NSTJ3 correspondence pending official review","Statistical Office of the Republic of Serbia spatial unit register candidate","Current RPJ/NSTJ register; file version pending","https://www.stat.gov.rs/sr-Latn/oblasti/registar-prostornih-jedinica-i-gis","Public register confirmed; geometry reuse licence pending review","not_checked","partial_comparability: Serbian administrative districts/NSTJ3 are not labelled as EU NUTS; correspondence must be documented before cross-country regional comparison."
